duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,proto,service,conn_state,src_port,dst_port,component,label,event_id,timestamp
2.935630517835107,461,392,18,7,udp,ssh,S1,15641,80,O-Cloud-Edge-Server,Benign,evt_001647,2026-06-01 00:27:27
1.8570758647888879,162,19,5,5,tcp,-,SF,61738,5000,DU,Benign,evt_001648,2026-06-01 00:27:28
1.4446891510834674,817,327,14,0,tcp,http,SF,32966,8080,DU,Benign,evt_001649,2026-06-01 00:27:29
1.5947178432230376,957,498,19,5,udp,ssh,RSTO,17696,443,DU,Benign,evt_001650,2026-06-01 00:27:30
3.018306215003731,227,499,12,4,tcp,ssh,SF,58514,22,CU,Benign,evt_001651,2026-06-01 00:27:31
2.429037575344715,1110,358,10,6,udp,http,S1,31377,8080,CU,Benign,evt_001652,2026-06-01 00:27:32
1.691496014781471,1040,353,17,6,udp,http,RSTO,45364,5000,CU,Benign,evt_001653,2026-06-01 00:27:33
1.8108428640283893,580,600,8,4,tcp,http,S1,40379,443,O-Cloud-Edge-Server,Benign,evt_001654,2026-06-01 00:27:34
0.7462583275316423,730,133,12,4,udp,http,SF,20296,443,O-Cloud-Edge-Server,Benign,evt_001655,2026-06-01 00:27:35
2.3107793606812326,20,165,8,6,udp,http,RSTO,64437,80,O-Cloud-Edge-Server,Benign,evt_001656,2026-06-01 00:27:36
0.5921474338436274,667,375,4,9,udp,ssh,RSTO,54823,5000,CU,Benign,evt_001657,2026-06-01 00:27:37
2.6014371726683647,802,186,12,7,tcp,-,S1,35164,5000,O-Cloud-Edge-Server,Benign,evt_001658,2026-06-01 00:27:38
2.1028972739930127,867,438,6,11,tcp,http,RSTO,38049,5000,DU,Benign,evt_001659,2026-06-01 00:27:39
3.909561439659138,951,233,12,10,tcp,http,RSTO,5513,8080,DU,Benign,evt_001660,2026-06-01 00:27:40
1.1198915570205554,897,261,18,11,udp,http,RSTO,48116,443,CU,Benign,evt_001661,2026-06-01 00:27:41
1.9178703271674937,694,196,21,10,tcp,http,S1,59716,443,CU,Benign,evt_001662,2026-06-01 00:27:42
3.43863016073845,914,156,13,11,tcp,ssh,SF,63561,443,DU,Benign,evt_001663,2026-06-01 00:27:43
2.9531117122331314,1200,152,17,1,tcp,ssh,RSTO,37148,22,O-Cloud-Edge-Server,Benign,evt_001664,2026-06-01 00:27:44
1.4430303587360802,761,283,14,8,tcp,ssh,RSTO,65374,5000,O-Cloud-Edge-Server,Benign,evt_001665,2026-06-01 00:27:45
2.179173942698758,927,116,11,10,udp,-,RSTO,52525,8080,DU,Benign,evt_001666,2026-06-01 00:27:46
2.0015994851320698,725,392,3,11,udp,,S1,33590,22,DU,Benign,evt_001667,2026-06-01 00:27:47
2.2255646939153255,541,344,20,3,udp,ssh,RSTO,52657,8080,CU,Benign,evt_001668,2026-06-01 00:27:48
1.4410556512121362,1009,415,7,8,udp,-,SF,11127,5000,DU,Benign,evt_001669,2026-06-01 00:27:49
1.9285436778394125,577,59,19,6,udp,http,SF,44616,22,O-Cloud-Edge-Server,Benign,evt_001670,2026-06-01 00:27:50
0.7215580997786288,954,31,15,12,udp,http,S1,40992,5000,DU,Benign,evt_001671,2026-06-01 00:27:51
2.1080987614944657,811,239,8,1,udp,http,RSTO,32840,80,CU,Benign,evt_001672,2026-06-01 00:27:52
2.3600165387374656,678,703,14,3,udp,http,SF,42559,443,DU,Benign,evt_001673,2026-06-01 00:27:53
1.818064469884893,668,442,23,0,tcp,-,SF,55995,80,O-Cloud-Edge-Server,Benign,evt_001674,2026-06-01 00:27:54
0.7079592875321696,596,151,20,6,tcp,-,RSTO,37933,80,CU,Benign,evt_001675,2026-06-01 00:27:55
2.79082549028117,141,307,10,14,udp,ssh,S1,25475,443,DU,Benign,evt_001676,2026-06-01 00:27:56
2.291620030394242,953,356,9,5,udp,http,RSTO,28250,443,CU,Benign,evt_001677,2026-06-01 00:27:57
1.4191879218392185,892,21,13,6,tcp,-,S1,37685,8080,DU,Benign,evt_001678,2026-06-01 00:27:58
1.7755196425295487,1139,459,12,7,tcp,-,S1,38541,22,DU,Benign,evt_001679,2026-06-01 00:27:59
0.7994644777745288,587,213,18,5,udp,ssh,SF,21251,22,O-Cloud-Edge-Server,Benign,evt_001680,2026-06-01 00:28:00
1.1796718977776766,1558,225,16,7,udp,-,RSTO,35475,22,DU,Benign,evt_001681,2026-06-01 00:28:01
1.5697509229142885,648,243,4,7,udp,ssh,SF,19574,80,CU,Benign,evt_001682,2026-06-01 00:28:02
2.982736649824121,449,423,15,2,udp,ssh,S1,61967,8080,CU,Benign,evt_001683,2026-06-01 00:28:03
1.4883972872900193,402,119,12,5,tcp,ssh,S1,35510,8080,CU,Benign,evt_001684,2026-06-01 00:28:04
2.512170927463007,106,33,13,8,udp,http,RSTO,55058,22,DU,Benign,evt_001685,2026-06-01 00:28:05
1.5693470377107361,1413,291,14,9,tcp,http,RSTO,25505,5000,CU,Benign,evt_001686,2026-06-01 00:28:06
2.1983580486815,1348,86,18,10,udp,ssh,RSTO,26421,5000,CU,Benign,evt_001687,2026-06-01 00:28:07
1.8868835982849583,1040,191,17,7,udp,-,SF,19633,5000,CU,Benign,evt_001688,2026-06-01 00:28:08
2.698445280074195,441,429,9,7,udp,-,SF,37851,80,O-Cloud-Edge-Server,Benign,evt_001689,2026-06-01 00:28:09
1.5721509294251537,1524,332,12,8,udp,http,RSTO,40779,80,CU,Benign,evt_001690,2026-06-01 00:28:10
0.7419773999980472,659,406,10,3,tcp,http,RSTO,37540,22,O-Cloud-Edge-Server,Benign,evt_001691,2026-06-01 00:28:11
0.8944407749090939,692,339,4,3,udp,ssh,S1,55017,80,O-Cloud-Edge-Server,Benign,evt_001692,2026-06-01 00:28:12
1.5744980048457942,1374,625,12,5,udp,-,RSTO,33970,80,CU,Benign,evt_001693,2026-06-01 00:28:13
1.0007520234575578,1063,145,21,1,tcp,ssh,SF,53990,80,O-Cloud-Edge-Server,Benign,evt_001694,2026-06-01 00:28:14
2.328169612543641,1680,303,4,7,tcp,-,S1,4769,80,DU,Benign,evt_001695,2026-06-01 00:28:15
1.6273854681135378,899,169,12,9,udp,-,SF,24248,443,DU,Benign,evt_001696,2026-06-01 00:28:16
3.899685240021145,641,393,12,3,udp,-,RSTO,46994,443,CU,Benign,evt_001697,2026-06-01 00:28:17
0.6098283238902944,555,230,14,7,udp,ssh,RSTO,25762,5000,CU,Benign,evt_001698,2026-06-01 00:28:18
2.162906542967841,61,515,8,3,tcp,http,SF,48198,5000,CU,Benign,evt_001699,2026-06-01 00:28:19
1.0976375811954648,688,155,6,2,udp,http,RSTO,39208,80,DU,Benign,evt_001700,2026-06-01 00:28:20
1.605278927693857,1257,465,6,13,udp,-,SF,32259,443,CU,Benign,evt_001701,2026-06-01 00:28:21
2.1131355786724355,1039,334,19,2,tcp,http,RSTO,37010,22,CU,Benign,evt_001702,2026-06-01 00:28:22
0.13970290010057052,808,234,8,1,udp,-,SF,59185,443,O-Cloud-Edge-Server,Benign,evt_001703,2026-06-01 00:28:23
2.189460893430422,402,326,10,6,tcp,ssh,RSTO,44799,443,O-Cloud-Edge-Server,Benign,evt_001704,2026-06-01 00:28:24
3.5223259698193345,890,281,23,6,udp,http,S1,64497,8080,O-Cloud-Edge-Server,Benign,evt_001705,2026-06-01 00:28:25
1.6372493613051258,1205,296,9,8,udp,-,SF,7201,22,O-Cloud-Edge-Server,Benign,evt_001706,2026-06-01 00:28:26
2.2078462854444076,972,206,14,13,tcp,-,SF,53465,8080,O-Cloud-Edge-Server,Benign,evt_001707,2026-06-01 00:28:27
2.8199373545003192,866,127,18,3,udp,ssh,S1,58519,80,DU,Benign,evt_001708,2026-06-01 00:28:28
,481,186,17,3,udp,http,SF,60881,22,CU,Benign,evt_001709,2026-06-01 00:28:29
1.5352318491748134,1146,29,6,11,tcp,ssh,S1,35802,443,O-Cloud-Edge-Server,Benign,evt_001710,2026-06-01 00:28:30
0.17941087702259817,452,374,9,9,udp,-,RSTO,32473,443,DU,Benign,evt_001711,2026-06-01 00:28:31
2.5127925755159786,953,42,14,8,tcp,http,RSTO,38679,22,DU,Benign,evt_001712,2026-06-01 00:28:32
1.9094652722168821,1828,205,22,3,tcp,http,S1,60002,443,DU,Benign,evt_001713,2026-06-01 00:28:33
1.1898529188894704,196,343,9,10,tcp,-,RSTO,56939,8080,DU,Benign,evt_001714,2026-06-01 00:28:34
2.101277368222155,703,374,10,8,tcp,http,RSTO,61343,80,O-Cloud-Edge-Server,Benign,evt_001715,2026-06-01 00:28:35
1.533055714555055,796,43,15,6,tcp,http,S1,63539,5000,CU,Benign,evt_001716,2026-06-01 00:28:36
1.5772590951075796,614,225,15,3,tcp,-,SF,41250,443,DU,Benign,evt_001717,2026-06-01 00:28:37
2.4850329248869665,1214,313,16,6,udp,ssh,RSTO,17734,22,O-Cloud-Edge-Server,Benign,evt_001718,2026-06-01 00:28:38
0.9292940709409243,988,248,8,11,udp,http,SF,10747,80,CU,Benign,evt_001719,2026-06-01 00:28:39
2.8378522288590067,860,455,10,2,udp,http,S1,58933,5000,O-Cloud-Edge-Server,Benign,evt_001720,2026-06-01 00:28:40
0.881851069505277,1118,108,14,3,udp,http,RSTO,10849,8080,O-Cloud-Edge-Server,Benign,evt_001721,2026-06-01 00:28:41
1.4698388733157888,806,87,19,3,tcp,http,S1,5565,8080,DU,Benign,evt_001722,2026-06-01 00:28:42
3.5383569552532617,2071,369,11,4,udp,http,S1,31492,5000,DU,Benign,evt_001723,2026-06-01 00:28:43
,860,154,12,5,tcp,ssh,S1,48969,5000,O-Cloud-Edge-Server,Benign,evt_001724,2026-06-01 00:28:44
2.078083193996352,878,41,8,9,tcp,-,S1,48477,443,DU,Benign,evt_001725,2026-06-01 00:28:45
1.2475758275990267,115,214,21,7,udp,ssh,RSTO,17419,443,O-Cloud-Edge-Server,Benign,evt_001726,2026-06-01 00:28:46
1.5765821546400853,582,436,13,6,tcp,http,RSTO,33369,443,CU,Benign,evt_001727,2026-06-01 00:28:47
2.058620251668557,1258,37,18,6,tcp,-,RSTO,58723,22,CU,Benign,evt_001728,2026-06-01 00:28:48
2.030018585871679,265,613,13,8,udp,ssh,SF,52623,5000,CU,Benign,evt_001729,2026-06-01 00:28:49
1.9273032562992296,63,105,13,0,tcp,-,SF,60164,8080,O-Cloud-Edge-Server,Benign,evt_001730,2026-06-01 00:28:50
1.9753339887326526,812,253,5,9,udp,ssh,S1,50683,22,O-Cloud-Edge-Server,Benign,evt_001731,2026-06-01 00:28:51
1.8284999122359087,1348,44,2,3,tcp,ssh,RSTO,6904,22,DU,Benign,evt_001732,2026-06-01 00:28:52
0.8464170114879896,816,246,19,4,tcp,ssh,S1,14158,8080,O-Cloud-Edge-Server,Benign,evt_001733,2026-06-01 00:28:53
1.5867914062713337,665,218,13,7,tcp,http,SF,11929,22,O-Cloud-Edge-Server,Benign,evt_001734,2026-06-01 00:28:54
2.7316992431894773,56,1,13,5,tcp,ssh,SF,9588,5000,O-Cloud-Edge-Server,Benign,evt_001735,2026-06-01 00:28:55
0.9053325619591059,980,692,7,7,tcp,ssh,SF,56406,22,O-Cloud-Edge-Server,Benign,evt_001736,2026-06-01 00:28:56
1.8483555907685771,1064,160,8,6,tcp,http,RSTO,46558,8080,O-Cloud-Edge-Server,Benign,evt_001737,2026-06-01 00:28:57
1.344196856983325,87,160,18,4,udp,-,RSTO,59969,8080,O-Cloud-Edge-Server,Benign,evt_001738,2026-06-01 00:28:58
2.0890803435184893,1253,395,21,11,udp,-,S1,21692,8080,DU,Benign,evt_001739,2026-06-01 00:28:59
1.6890934551465455,1106,530,10,8,tcp,ssh,S1,64233,22,CU,Benign,evt_001740,2026-06-01 00:29:00
3.181914931979735,1252,420,16,7,udp,-,SF,61109,443,O-Cloud-Edge-Server,Benign,evt_001741,2026-06-01 00:29:01
2.405266523352203,1033,47,13,8,tcp,http,RSTO,7863,22,O-Cloud-Edge-Server,Benign,evt_001742,2026-06-01 00:29:02
0.9505574673782309,1061,274,12,3,udp,-,S1,57052,5000,DU,Benign,evt_001743,2026-06-01 00:29:03
2.536982409290959,1008,61,21,13,tcp,-,RSTO,8169,80,DU,Benign,evt_001744,2026-06-01 00:29:04
1.3802785149903496,1147,384,10,2,udp,-,S1,30133,8080,DU,Benign,evt_001745,2026-06-01 00:29:05
1.538402902897973,72,21,18,6,tcp,ssh,S1,12686,5000,O-Cloud-Edge-Server,Benign,evt_001746,2026-06-01 00:29:06
2.2510552160856974,199,111,14,4,udp,-,S1,38473,80,DU,Benign,evt_001747,2026-06-01 00:29:07
1.6066020642158922,505,239,12,4,udp,ssh,S1,2164,8080,CU,Benign,evt_001748,2026-06-01 00:29:08
2.7142846530583644,748,311,19,4,tcp,-,RSTO,55671,22,O-Cloud-Edge-Server,Benign,evt_001749,2026-06-01 00:29:09
1.3803919507892837,955,198,14,3,tcp,ssh,S1,31753,443,CU,Benign,evt_001750,2026-06-01 00:29:10
1.5048427579269095,929,483,12,10,tcp,ssh,RSTO,57236,80,O-Cloud-Edge-Server,Benign,evt_001751,2026-06-01 00:29:11
1.474903285161513,1246,355,19,1,tcp,http,RSTO,28979,8080,CU,Benign,evt_001752,2026-06-01 00:29:12
1.5474890013159688,1259,343,18,9,tcp,-,S1,36954,22,CU,Benign,evt_001753,2026-06-01 00:29:13
2.87935324443825,451,43,18,8,udp,http,SF,48637,8080,CU,Benign,evt_001754,2026-06-01 00:29:14
2.5030370348882425,895,511,7,4,udp,http,RSTO,63723,80,O-Cloud-Edge-Server,Benign,evt_001755,2026-06-01 00:29:15
3.3679551632096567,460,111,15,7,tcp,http,RSTO,25168,5000,O-Cloud-Edge-Server,Benign,evt_001756,2026-06-01 00:29:16
3.814115363119404,724,518,14,5,udp,http,RSTO,34632,8080,CU,Benign,evt_001757,2026-06-01 00:29:17
1.175426374454128,928,563,12,2,tcp,http,RSTO,21952,22,DU,Benign,evt_001758,2026-06-01 00:29:18
2.0563353018618313,563,322,15,2,udp,ssh,SF,3675,22,CU,Benign,evt_001759,2026-06-01 00:29:19
1.0590397466852535,1764,405,14,8,udp,http,RSTO,57346,5000,CU,Benign,evt_001760,2026-06-01 00:29:20
1.3779152578013862,1026,253,16,8,udp,ssh,SF,37324,22,CU,Benign,evt_001761,2026-06-01 00:29:21
1.4959339917954644,561,208,11,6,udp,ssh,SF,25048,22,CU,Benign,evt_001762,2026-06-01 00:29:22
1.1542761006893805,1570,416,20,4,tcp,ssh,SF,51149,8080,O-Cloud-Edge-Server,Benign,evt_001763,2026-06-01 00:29:23
1.1584901816812692,661,387,16,5,udp,http,SF,53838,443,DU,Benign,evt_001764,2026-06-01 00:29:24
1.884572497183796,853,44,15,4,tcp,ssh,SF,64563,443,O-Cloud-Edge-Server,Benign,evt_001765,2026-06-01 00:29:25
1.0266252652908743,605,193,15,0,tcp,http,SF,29204,8080,CU,Benign,evt_001766,2026-06-01 00:29:26
2.6737015673101063,1460,165,18,6,udp,ssh,S1,7821,443,DU,Benign,evt_001767,2026-06-01 00:29:27
1.2657971700659885,758,306,17,7,tcp,http,S1,32332,80,CU,Benign,evt_001768,2026-06-01 00:29:28
4.247655176077114,859,61,12,6,udp,-,S1,29443,22,DU,Benign,evt_001769,2026-06-01 00:29:29
1.6388924392284838,1281,420,17,12,tcp,-,SF,14408,80,O-Cloud-Edge-Server,Benign,evt_001770,2026-06-01 00:29:30
2.0576141135336417,1034,429,13,2,tcp,ssh,RSTO,38869,22,CU,Benign,evt_001771,2026-06-01 00:29:31
0.9637270524271717,778,164,22,3,udp,ssh,SF,27738,8080,O-Cloud-Edge-Server,Benign,evt_001772,2026-06-01 00:29:32
3.3648734065021113,1244,323,18,6,tcp,http,S1,57888,5000,CU,Benign,evt_001773,2026-06-01 00:29:33
2.895600544642333,1815,205,9,6,udp,-,SF,4101,8080,O-Cloud-Edge-Server,Benign,evt_001774,2026-06-01 00:29:34
2.23753269658889,926,278,24,0,udp,-,SF,47206,443,CU,Benign,evt_001775,2026-06-01 00:29:35
0.9225579609763475,846,56,2,8,udp,ssh,SF,39855,8080,O-Cloud-Edge-Server,Benign,evt_001776,2026-06-01 00:29:36
2.168533502179696,868,339,16,6,udp,ssh,RSTO,15941,22,O-Cloud-Edge-Server,Benign,evt_001777,2026-06-01 00:29:37
1.102855163186196,1324,22,9,1,udp,http,SF,23759,8080,DU,Benign,evt_001778,2026-06-01 00:29:38
3.1698842107786884,560,52,22,5,udp,-,S1,56464,5000,DU,Benign,evt_001779,2026-06-01 00:29:39
2.6473557854825382,688,220,14,3,udp,ssh,S1,24511,80,O-Cloud-Edge-Server,Benign,evt_001780,2026-06-01 00:29:40
2.076351230790189,185,206,9,4,tcp,http,SF,43874,8080,O-Cloud-Edge-Server,Benign,evt_001781,2026-06-01 00:29:41
0.05089946940214207,326,283,11,1,udp,-,S1,34087,5000,O-Cloud-Edge-Server,Benign,evt_001782,2026-06-01 00:29:42
1.2132672170727754,592,136,9,7,tcp,http,SF,58771,443,DU,Benign,evt_001783,2026-06-01 00:29:43
2.5502089052798977,777,541,11,12,tcp,ssh,SF,43638,22,DU,Benign,evt_001784,2026-06-01 00:29:44
2.9703069533785245,1507,265,11,6,tcp,-,RSTO,54850,22,O-Cloud-Edge-Server,Benign,evt_001785,2026-06-01 00:29:45
2.8873358491937053,1014,277,9,1,udp,-,S1,59316,443,CU,Benign,evt_001786,2026-06-01 00:29:46
0.7263895982068356,435,271,14,7,tcp,http,S1,9362,5000,DU,Benign,evt_001787,2026-06-01 00:29:47
2.241241845450323,508,400,14,5,tcp,ssh,SF,54809,443,CU,Benign,evt_001788,2026-06-01 00:29:48
2.8124121731863436,1349,332,8,2,udp,-,S1,62984,22,DU,Benign,evt_001789,2026-06-01 00:29:49
0.6733315475342039,1250,310,5,7,tcp,ssh,RSTO,3359,22,DU,Benign,evt_001790,2026-06-01 00:29:50
1.993676387701411,811,357,14,9,udp,http,RSTO,30331,443,DU,Benign,evt_001791,2026-06-01 00:29:51
2.219073918646765,622,51,15,3,udp,-,SF,17465,8080,DU,Benign,evt_001792,2026-06-01 00:29:52
1.759388332122612,1249,45,16,0,udp,ssh,RSTO,64409,22,CU,Benign,evt_001793,2026-06-01 00:29:53
0.5182705156790386,402,227,15,1,tcp,-,SF,23729,80,CU,Benign,evt_001794,2026-06-01 00:29:54
1.739441511941017,956,208,20,3,tcp,-,RSTO,13088,80,CU,Benign,evt_001795,2026-06-01 00:29:55
1.7381556557959807,1709,332,17,5,udp,-,S1,7192,80,O-Cloud-Edge-Server,Benign,evt_001796,2026-06-01 00:29:56
1.8815420763617967,882,243,25,4,tcp,ssh,RSTO,52201,22,CU,Benign,evt_001797,2026-06-01 00:29:57
1.5492228596599444,489,333,27,3,udp,-,S1,4817,5000,O-Cloud-Edge-Server,Benign,evt_001798,2026-06-01 00:29:58
1.645590277406826,964,40,4,8,udp,http,RSTO,20692,5000,DU,Benign,evt_001799,2026-06-01 00:29:59
1.9682349741224177,611,238,2,7,tcp,-,RSTO,36788,8080,CU,Benign,evt_001800,2026-06-01 00:30:00
2.3539636839757687,242,25,12,6,tcp,-,SF,3914,5000,CU,Benign,evt_001801,2026-06-01 00:30:01
1.7564585897146663,1080,301,15,8,tcp,-,RSTO,12300,5000,O-Cloud-Edge-Server,Benign,evt_001802,2026-06-01 00:30:02
1.6722808573055985,1247,60,12,3,tcp,http,S1,65150,8080,CU,Benign,evt_001803,2026-06-01 00:30:03
2.0738832306035664,675,295,16,2,tcp,ssh,SF,30561,443,CU,Benign,evt_001804,2026-06-01 00:30:04
0.4632672592838547,649,4,11,4,tcp,http,S1,20605,5000,DU,Benign,evt_001805,2026-06-01 00:30:05
2.3816281017811667,415,178,9,3,udp,-,SF,57135,8080,DU,Benign,evt_001806,2026-06-01 00:30:06
1.9995495223016329,740,383,10,1,tcp,ssh,S1,6218,5000,O-Cloud-Edge-Server,Benign,evt_001807,2026-06-01 00:30:07
2.0317548212780494,575,276,12,4,udp,ssh,S1,18066,443,O-Cloud-Edge-Server,Benign,evt_001808,2026-06-01 00:30:08
2.7685874460755713,395,23,17,9,tcp,ssh,S1,56535,5000,CU,Benign,evt_001809,2026-06-01 00:30:09
0.43774757596140135,1556,132,10,8,udp,http,S1,49595,22,O-Cloud-Edge-Server,Benign,evt_001810,2026-06-01 00:30:10
0.4209329041128289,986,0,11,7,tcp,ssh,S1,28894,5000,O-Cloud-Edge-Server,Benign,evt_001811,2026-06-01 00:30:11
2.219043076258816,1028,31,15,6,tcp,ssh,RSTO,64293,443,O-Cloud-Edge-Server,Benign,evt_001812,2026-06-01 00:30:12
1.9943065158971873,1153,258,12,11,udp,ssh,S1,38211,5000,DU,Benign,evt_001813,2026-06-01 00:30:13
2.1361415545535456,1108,329,18,2,udp,ssh,SF,49109,8080,O-Cloud-Edge-Server,Benign,evt_001814,2026-06-01 00:30:14
1.6302983398620436,634,310,8,2,tcp,ssh,S1,64557,443,CU,Benign,evt_001815,2026-06-01 00:30:15
2.531482939391945,909,336,7,10,udp,ssh,RSTO,33558,80,O-Cloud-Edge-Server,Benign,evt_001816,2026-06-01 00:30:16
2.7461110743928963,692,238,14,6,udp,ssh,S1,32035,80,DU,Benign,evt_001817,2026-06-01 00:30:17
2.3871858351612216,975,196,14,3,udp,-,SF,43836,443,DU,Benign,evt_001818,2026-06-01 00:30:18
1.7913372332763335,936,68,8,7,udp,-,RSTO,5352,80,O-Cloud-Edge-Server,Benign,evt_001819,2026-06-01 00:30:19
0.31384848990847747,646,169,19,4,udp,ssh,S1,28674,22,O-Cloud-Edge-Server,Benign,evt_001820,2026-06-01 00:30:20
2.6153889664297028,268,28,22,2,udp,http,S1,45613,8080,CU,Benign,evt_001821,2026-06-01 00:30:21
2.9773829329740744,858,104,9,2,tcp,-,SF,25473,8080,CU,Benign,evt_001822,2026-06-01 00:30:22
2.515646729587184,718,254,20,7,udp,-,RSTO,46865,5000,O-Cloud-Edge-Server,Benign,evt_001823,2026-06-01 00:30:23
1.2962860581059947,43,221,1,6,udp,-,SF,27043,5000,CU,Benign,evt_001824,2026-06-01 00:30:24
2.5390355149342065,1003,730,18,11,tcp,ssh,S1,13552,5000,DU,Benign,evt_001825,2026-06-01 00:30:25
2.6884237663691564,1186,24,8,4,tcp,ssh,S1,10461,8080,O-Cloud-Edge-Server,Benign,evt_001826,2026-06-01 00:30:26
3.2470529982392686,1811,219,17,4,tcp,ssh,S1,36209,5000,O-Cloud-Edge-Server,Benign,evt_001827,2026-06-01 00:30:27
1.2991120606176338,643,12,8,11,udp,-,SF,13508,8080,CU,Benign,evt_001828,2026-06-01 00:30:28
1.8188363323646892,584,177,12,9,udp,-,RSTO,24842,5000,CU,Benign,evt_001829,2026-06-01 00:30:29
2.597817640914764,356,184,9,6,udp,ssh,S1,34566,22,O-Cloud-Edge-Server,Benign,evt_001830,2026-06-01 00:30:30
2.045928057150526,883,375,11,0,udp,ssh,RSTO,4244,22,O-Cloud-Edge-Server,Benign,evt_001831,2026-06-01 00:30:31
1.1061379183589801,880,168,21,3,udp,http,RSTO,28145,5000,O-Cloud-Edge-Server,Benign,evt_001832,2026-06-01 00:30:32
2.3316930280213626,475,209,12,2,tcp,ssh,RSTO,21125,22,DU,Benign,evt_001833,2026-06-01 00:30:33
2.4629293070521334,730,171,23,6,udp,ssh,S1,21276,8080,O-Cloud-Edge-Server,Benign,evt_001834,2026-06-01 00:30:34
2.0703703170648016,8,15,11,4,tcp,-,RSTO,59698,8080,O-Cloud-Edge-Server,Benign,evt_001835,2026-06-01 00:30:35
2.1756679417439555,1170,135,20,11,udp,http,S1,60689,80,DU,Benign,evt_001836,2026-06-01 00:30:36
1.7930352786514159,491,178,5,0,udp,-,S1,20393,80,CU,Benign,evt_001837,2026-06-01 00:30:37
3.182623148572848,786,251,11,1,tcp,-,S1,57854,8080,O-Cloud-Edge-Server,Benign,evt_001838,2026-06-01 00:30:38
1.2794462530298587,229,329,10,6,udp,ssh,RSTO,15414,8080,O-Cloud-Edge-Server,Benign,evt_001839,2026-06-01 00:30:39
1.530143389788977,567,202,20,7,udp,-,SF,23401,22,CU,Benign,evt_001840,2026-06-01 00:30:40
2.0087884108220204,688,199,13,3,udp,-,RSTO,61723,8080,CU,Benign,evt_001841,2026-06-01 00:30:41
2.7031632221607143,795,35,2,0,tcp,http,SF,7578,80,DU,Benign,evt_001842,2026-06-01 00:30:42
0.8021014639243707,991,326,6,5,udp,ssh,RSTO,25688,80,O-Cloud-Edge-Server,Benign,evt_001843,2026-06-01 00:30:43
0.9517626001876487,1375,128,8,10,tcp,-,SF,52956,8080,O-Cloud-Edge-Server,Benign,evt_001844,2026-06-01 00:30:44
0.36981719381222566,1093,359,17,12,udp,-,RSTO,61700,8080,CU,Benign,evt_001845,2026-06-01 00:30:45
2.0261561802026167,1184,450,16,4,udp,http,RSTO,62214,80,DU,Benign,evt_001846,2026-06-01 00:30:46
1.1053553462347647,1378,209,11,5,udp,http,RSTO,57808,22,O-Cloud-Edge-Server,Benign,evt_001847,2026-06-01 00:30:47
1.6923599119856667,1027,76,10,2,tcp,-,RSTO,63241,80,DU,Benign,evt_001848,2026-06-01 00:30:48
2.5291025519133665,785,237,16,8,udp,http,S1,31374,8080,DU,Benign,evt_001849,2026-06-01 00:30:49
1.4867658233737227,1203,295,7,11,tcp,-,RSTO,21867,80,CU,Benign,evt_001850,2026-06-01 00:30:50
2.1850256181946914,1229,189,15,10,udp,ssh,S1,25858,5000,CU,Benign,evt_001851,2026-06-01 00:30:51
1.7605296737986222,1059,149,14,5,tcp,-,SF,8805,443,DU,Benign,evt_001852,2026-06-01 00:30:52
2.5376914520771496,218,330,11,2,tcp,http,S1,9908,443,CU,Benign,evt_001853,2026-06-01 00:30:53
2.380102453878407,463,319,14,6,tcp,ssh,SF,63836,5000,CU,Benign,evt_001854,2026-06-01 00:30:54
1.446453043060312,690,184,13,10,udp,-,S1,13320,5000,O-Cloud-Edge-Server,Benign,evt_001855,2026-06-01 00:30:55
1.865078597279638,1111,24,15,4,tcp,http,SF,40782,443,DU,Benign,evt_001856,2026-06-01 00:30:56
2.8349947181763957,791,313,6,0,udp,http,SF,16019,80,O-Cloud-Edge-Server,Benign,evt_001857,2026-06-01 00:30:57
2.3147014962032775,1254,117,15,4,udp,ssh,RSTO,43862,80,CU,Benign,evt_001858,2026-06-01 00:30:58
0.8824303537990947,1326,274,17,4,udp,http,RSTO,31367,443,DU,Benign,evt_001859,2026-06-01 00:30:59
2.524494448937106,1279,264,14,0,tcp,-,S1,7804,22,CU,Benign,evt_001860,2026-06-01 00:31:00
1.1323115020510093,1282,62,15,6,tcp,-,S1,25029,22,DU,Benign,evt_001861,2026-06-01 00:31:01
3.130010455968805,385,252,12,7,tcp,-,S1,48163,5000,DU,Benign,evt_001862,2026-06-01 00:31:02
2.81927907187282,993,322,17,12,udp,ssh,S1,52657,5000,CU,Benign,evt_001863,2026-06-01 00:31:03
2.231908380734721,556,341,13,1,udp,ssh,RSTO,19703,443,O-Cloud-Edge-Server,Benign,evt_001864,2026-06-01 00:31:04
2.125786274748955,140,258,7,8,tcp,,SF,20162,5000,DU,Benign,evt_001865,2026-06-01 00:31:05
1.832774195178064,685,76,16,9,udp,http,S1,48091,22,CU,Benign,evt_001866,2026-06-01 00:31:06
2.5428191611200224,1329,444,5,7,udp,http,SF,28410,80,O-Cloud-Edge-Server,Benign,evt_001867,2026-06-01 00:31:07
1.7033774644303508,984,305,14,2,udp,-,RSTO,5549,5000,O-Cloud-Edge-Server,Benign,evt_001868,2026-06-01 00:31:08
2.188455896511915,1607,47,11,2,tcp,http,S1,8939,8080,DU,Benign,evt_001869,2026-06-01 00:31:09
